mjd,freq,tau,tauerr,dnu,dnuerr
55058.333444679236,1368.625,2.1601049855280285,0.04261905519413981,0.4013185043869529,0.013037170666020446
55120.83205515757,1368.75,3.2764352274048525,0.05427709717595389,0.32500771037459975,0.007435166118286353
55120.839693766364,1368.75,2.4707537266158277,0.04458411126493259,0.2641727558913948,0.006715417209057035
55120.84733237516,1368.75,2.0553011445712848,0.03645054809756857,0.3159824968920366,0.008501705260176491
55120.85497098396,1368.75,1.2985576986313125,0.030089327236342507,0.23873701675628295,0.007951195319777043
55120.862609592754,1368.75,1.5673648901744646,0.037271584561704534,0.2595185677083224,0.008755223444045196
55120.87024820155,1368.75,1.4132187502805214,0.04206770234124452,0.26872057172298996,0.012019450269144381
55120.87788681035,1368.75,1.347707077921984,0.03534284746708913,0.28944674406132587,0.012242320340792917
55120.885525419144,1368.75,1.4951309192518951,0.045694192670826396,0.24445193714368751,0.011167133365354973
55120.89316402794,1368.75,2.4670921364156793,0.04894206247220712,0.27140542303547366,0.006976451650569933
55120.90080263674,1368.75,3.487310139800547,0.06814172782524097,0.2895388583824586,0.006857368488053464
55120.908441245534,1368.75,7.120353111523058,0.1698147784491115,0.2922780506811442,0.005304634732878095
55120.91607985433,1368.75,7.555035137583545,0.19979256373573687,0.28363349788317777,0.005549135867803757
55120.92371846313,1368.75,4.26936051037091,0.0780838987016419,0.2703719346454023,0.005235209540158637
55121.0953674608,1368.625,2.920995407621269,0.05354824994477947,0.30164317081137043,0.007322949979665169
55121.103005806486,1368.625,4.338839320370935,0.06884376426762341,0.23351870171347475,0.0035193203999715384
55121.11064415216,1368.625,9.984569379916604,0.4724195828446574,0.3024893969951884,0.006970160167309835
55121.11828249784,1368.625,5.557660916674417,0.08642827442513328,0.3274431076446519,0.005316752128920623
55121.12592084352,1368.625,3.4894022015659916,0.13054371851781876,0.3030899299252095,0.012443953423624579
55121.1335591892,1368.625,2.198242480037436,0.04825493828650383,0.2585640977093315,0.007323652247604879
55121.141197534875,1368.625,1.7800351353977644,0.040142704932459694,0.24166346514658688,0.007616214340046462
55121.14883588056,1368.625,1.7533733737575046,0.0367002408686025,0.2886371962412902,0.008876142464702948
55121.156474226234,1368.625,1.3338775172884942,0.03497831675732693,0.23807799910798838,0.008770918498558027
55121.16411257192,1368.625,1.921861295576581,0.1037254609038817,0.3373624218178087,0.023972455928119824
55121.171750917594,1368.625,1.7994714074145635,0.047544007618497856,0.2891190499367268,0.011135283541312447
55121.17938926327,1368.625,1.4253424532151657,0.06721704746190844,0.3570126177681553,0.0246344359912063
55121.187027608954,1368.625,1.850836104248238,0.05336526704795119,0.2740340225789787,0.010958200450416724
55121.99951663809,1368.625,2.6042827373578574,0.03955296071432463,0.29962516434198466,0.00628930085810113
55122.00715527235,1368.625,3.1795055300283637,0.06429533802104967,0.3029028128815067,0.008089829843285871
55122.01479390661,1368.625,3.4348830263201635,0.05089879096452898,0.35118802884766126,0.007528012398213499
55122.02243254087,1368.625,2.9656233748421528,0.06273160168942037,0.30313666900415903,0.00866847796883882
55122.030071175126,1368.625,2.6381775738317286,0.05429343769303111,0.3138853492820183,0.009124259542598377
55122.03770980939,1368.625,1.4410368548797976,0.03388920683705501,0.2874888850253861,0.009793945174709278
55122.04534844365,1368.625,1.9822574294224447,0.05209564223124722,0.33383562948206796,0.014096451984242376
55122.05298707791,1368.625,1.6126305494215563,0.04743501973575256,0.31982974404251524,0.01325382894645912
55122.06062571217,1368.625,1.457725268216974,0.04343693434822891,0.2911096590811898,0.012548136286340385
55122.068264346424,1368.625,2.0259109943338838,0.07380162751187125,0.28979203018881905,0.013986743244957637
55122.07590298069,1368.625,2.1376438131230486,0.043060480416411966,0.2935552454572261,0.008399518431506851
55122.08354161494,1368.625,3.343861956507935,0.060109248160710504,0.2846939761490862,0.006191991027254362
55122.091180249205,1368.625,5.075513148157387,0.09042308736047153,0.26793107154396234,0.00447670332711635
55122.10831179468,1368.625,4.983316947199198,0.0779192368070995,0.2857236472990163,0.0043933475338395235
55122.11595037801,1368.625,3.9978760926231818,0.08185760910231336,0.3450816894188183,0.008365385755996987
55122.12358896134,1368.625,2.61646527148992,0.04137118987482916,0.29281588871748515,0.0062312788039982255
55122.131227544676,1368.625,2.211099192237648,0.04424857295263768,0.2955029522551359,0.008350496766291298
55122.13886612801,1368.625,1.9383111132530466,0.03824684365098689,0.2769333606638116,0.007669465750559927
55122.14650471134,1368.625,1.8147026510741335,0.044372785861894394,0.3030766931536136,0.010405813471425385
55122.154143294676,1368.625,1.8338722404016448,0.04216786496922699,0.2915316722846669,0.009767040740290197
55122.16178187801,1368.625,1.8979371112549628,0.06474332282333989,0.32684229952016364,0.016254606442615886
55122.16942046134,1368.625,1.96583917011807,0.05372206304272109,0.29984419442154064,0.011171167556237031
55122.177059044676,1368.625,2.143048534366607,0.04481239525466594,0.31121617600880874,0.00964116554291523
55122.18469762801,1368.625,2.392422849264032,0.056111495050506235,0.35478369818834166,0.01222346046270037
55122.19233621134,1368.625,2.1872954516686245,0.054535614120814535,0.29997194556806706,0.010787578745991754
55122.199974794676,1368.625,2.4734708658793876,0.049119237580391106,0.2662907693023669,0.0075155086241387795
55200.594474399804,1368.625,2.8723163135998773,0.09823142043561396,0.4364310054673941,0.021694325390564182
55200.60210426632,1368.625,2.176533903751385,0.06317363154321626,0.4294307414797877,0.021440189949204567
55200.60973413283,1368.625,1.7230921081131945,0.045769910469681735,0.3793926057356552,0.016707366353260433
55200.61736399934,1368.625,1.6450146117505333,0.05141397962243173,0.3435724335394159,0.018454803478728892
55200.62499386586,1368.625,2.0664041729259983,0.05692343157856599,0.42155645071015246,0.020034434920079218
55200.63262373237,1368.625,1.8729551370547053,0.06353511571606676,0.402213889792585,0.021163635224445254
55200.64025359888,1368.625,2.4112776035483976,0.07129061169759304,0.4905069785798769,0.024102590340613565
55200.64788346539,1368.625,2.49990608650763,0.06764671524533399,0.37342160814756864,0.014881774694740292
55200.655513331905,1368.625,2.8957144063920026,0.08559882043149056,0.429068326646679,0.019897358881930803
55200.66314319842,1368.625,2.8995651847027215,0.07404336973698897,0.43780875236065986,0.015367666659135528
55200.67077306493,1368.625,2.7880442357158826,0.0689645110887959,0.3067269758349703,0.010352932070943996
55200.678402931444,1368.625,3.4561999825330165,0.10533909157288153,0.33462063358332533,0.013695405908245665
55200.68603279795,1368.625,2.868243460450523,0.051236131830364656,0.3673502577915129,0.009208130534354583
55200.805836348125,1368.625,2.2309809879852143,0.08119644162176975,0.4114505169202734,0.02464353821530216
55200.81347481263,1368.625,1.9010983078936263,0.06338755383021559,0.39045695836777317,0.0213067972536019
55200.82111327714,1368.625,1.9191750351319148,0.07178363136822201,0.37117081298245325,0.021896159225738135
55200.82875174165,1368.625,2.071962084489027,0.08156823788254287,0.4070424583367914,0.02475661242557811
55200.83639020615,1368.625,2.1250222421315024,0.08942224476024861,0.40399610188627477,0.024134972514095437
55200.844028670654,1368.625,2.352396976054303,0.10499101415635465,0.40624889067812386,0.029045474357293457
55200.85166713516,1368.625,2.418002058169478,0.08745976450518744,0.33773375587659143,0.01853163962219763
55200.85930559967,1368.625,2.907939329437164,0.11168473062860841,0.35122810954023587,0.019973359205054473
55200.866944064175,1368.625,3.1791318052120108,0.10168226267929226,0.29409639666241927,0.012078853801766432
55200.87458252868,1368.625,2.781494684237772,0.08055842581458049,0.2853620532434586,0.010756610223537235
55200.88222099319,1368.625,2.602486820636072,0.06329458239126363,0.2692131450042272,0.008309478623649294
55200.88985945769,1368.625,2.087422314012096,0.06163654799737105,0.30167335713338717,0.012022675958693404
55200.8974979222,1368.625,3.058348399958218,0.12125766098594067,0.44413032041054923,0.023606520131492708
55201.55089631652,1368.625,7.070155474941388,0.16727899842656774,0.26145786256984216,0.0043290925805820534
55201.55853489137,1368.625,5.169678241175681,0.10903990919183094,0.27531212372934283,0.005702548510430151
55201.56617346621,1368.625,2.9787302573731678,0.06011078550134974,0.31331647535451373,0.009018876884550553
55201.57381204106,1368.625,2.6018731923703733,0.04824463520015236,0.356590357599153,0.010684290857113067
55201.58145061591,1368.625,1.5994090739904026,0.04834384190738644,0.37014540394889617,0.01878797805010264
55201.58908919075,1368.625,2.1177627048850156,0.06158894854745844,0.3593934514107997,0.017832482850128804
55201.596727765595,1368.625,1.6490853597695183,0.04525028885018068,0.3375741722091436,0.016122533648034926
55201.60436634044,1368.625,1.8641802775637681,0.060200482464884686,0.3912955518354675,0.021188308887100056
55201.61200491529,1368.625,1.5672831841084258,0.03492783859017293,0.34134232024142425,0.013625466314407808
55201.619643490136,1368.625,2.0187699433399553,0.061506002816620775,0.4756908082108518,0.023424126122704073
55201.627282064976,1368.625,1.4770973798584184,0.026115444035648964,0.30888095420481454,0.010373278260930216
55201.63492063982,1368.625,1.7542634394854388,0.03736462897604468,0.3447275234941392,0.012817713438523318
55201.64255921467,1368.625,2.2994415487602735,0.07064138385858766,0.3782344830703424,0.020118242157270354
55201.73412326641,1368.625,3.1519916072730485,0.08507661011459688,0.3454731022517648,0.01232657893945942
55201.741761646044,1368.625,4.176757723280058,0.07327675957897872,0.2632972328694429,0.0048151946090925915
55201.74940002567,1368.625,8.689204098222202,0.28607034679329324,0.28745844972982787,0.005400214563426644
55201.7570384053,1368.625,5.403825171388414,0.13525923897024397,0.3123652976470862,0.008347636593811701
55201.76467678493,1368.625,3.0716699960617126,0.07170583759746046,0.3039077130188268,0.009588005684978489
55201.77231516456,1368.625,2.637390172893994,0.0691343736568258,0.4298466308169536,0.01879461938553106
55201.77995354419,1368.625,1.8309344393663933,0.041365777965427605,0.3481029516677853,0.013590426096748971
55201.78759192382,1368.625,1.943751764096816,0.05712532341833382,0.3523188028885381,0.015699679613544976
55201.79523030345,1368.625,1.5326555404954367,0.024808761700650744,0.3228751268423363,0.009000616482468521
55201.80286868308,1368.625,1.5832350072892003,0.050201593208309886,0.3786462737753223,0.023310287155844607
55201.810507062706,1368.625,1.6556977391246002,0.04974236193580287,0.38865304895841735,0.020523814611937637
55201.81814544234,1368.625,1.3398859845426956,0.029410631205403145,0.31147221989515084,0.011957209330372467
55201.825783821965,1368.625,1.6061664647903255,0.05201204689367367,0.37553762046312805,0.02080401527908355
55302.312264973145,1368.625,1.448926861699199,0.02764134334009749,0.3667035244885275,0.011139298628193512
55302.31989480571,1368.625,1.3122010339178392,0.023249555117213543,0.3747948421972978,0.011112750426370513
55302.32752463827,1368.625,1.9383247504363788,0.06550014124566782,0.47705492822623097,0.023833241601433772
55302.335154470835,1368.625,2.500192185724231,0.028909123572709833,0.44507708189073486,0.008103628443224016
55302.34278430339,1368.625,3.4781782806696,0.04631546029966227,0.42020007342249344,0.007656935529808375
55302.35041413595,1368.625,6.402798272448034,0.11680941674179374,0.36196971428791946,0.00573879381789542
55302.35804396852,1368.625,7.434780957041151,0.16673577440513357,0.3456931577873907,0.007327015815259914
55302.365673801076,1368.625,3.8001853117271702,0.059162657332131295,0.404870544655231,0.009278467890750599
55302.37330363364,1368.625,3.4567506020725736,0.04365524618955889,0.5646820253487638,0.014419598262526312
55302.3809334662,1368.625,2.492684499729738,0.032391456420736264,0.47382834562257736,0.011580249711068932
55302.388563298766,1368.625,2.2027740625984915,0.03636812088271767,0.4150153462812697,0.011751395253447833
55302.396193131324,1368.625,2.102483814618321,0.04138830943194402,0.4579057727190712,0.015542752628195568
55302.40382296389,1368.625,1.7559728238288488,0.0469979555134304,0.42814500363592944,0.02006305708161047
55302.42303422726,1368.625,2.229272061852156,0.03766944009976537,0.42923929442036407,0.012036407821899006
55302.430672802104,1368.625,2.6079483067091673,0.057365057187863555,0.5802450907638846,0.021660879171312705
55302.43831137695,1368.625,3.0523268530402676,0.04185639074107705,0.6158139963790368,0.015533430014623446
55302.4459499518,1368.625,2.671013621292097,0.03490677677306398,0.4972107059262411,0.011438091105481935
55302.453588526645,1368.625,3.5799841041447817,0.04557203779202058,0.5115093490841562,0.009679096837865572
55302.461227101485,1368.625,3.253872938486188,0.0522369956722635,0.4170592507322883,0.009426566307392978
55302.46886567633,1368.625,3.5625458736250852,0.056785106711906855,0.3852796060476362,0.008412620338479492
55302.47650425118,1368.625,3.3742171807331656,0.0692993643233758,0.38879826308869153,0.010174355558693657
55302.484142826026,1368.625,2.65001398497225,0.0373774891495407,0.3693651123403349,0.007023085009698185
55302.49178140087,1368.625,1.8862623114681611,0.055482087123451165,0.44540364550239336,0.01857042153005844
55302.49941997571,1368.625,1.0770841285753905,0.03321537105966043,0.38527356740486607,0.019928789136767752
55302.50705855056,1368.625,1.5636453788967952,0.02879233918113359,0.3855722804239498,0.01137846438883429
55302.51469712541,1368.625,1.6648089999090248,0.02234136652902128,0.4063788756325348,0.008887288979768888
55302.64745372962,1368.625,3.2335515052544355,0.03676271766855435,0.6209277273340721,0.01249452386637684
55302.655092499685,1368.625,4.217462833219705,0.0700481731271986,0.6165748076381465,0.014547566752284247
55302.662731269746,1368.625,4.207189061202964,0.05841513376058451,0.555423616942765,0.010226163579744322
55302.67037003981,1368.625,4.1737124445273945,0.06823702102761377,0.5041642689020451,0.010666192253332084
55302.67800880987,1368.625,2.6883165432813563,0.036054773246467796,0.4088981818576623,0.007870442364615725
55302.68564757993,1368.625,1.989227708335302,0.032326715991296814,0.420172200000646,0.010890955019257376
55302.69328634999,1368.625,2.16327615218716,0.07432126682922473,0.554500842217848,0.026780923363777222
55302.70092512005,1368.625,1.3716432942669339,0.05092146229278947,0.4434599784564966,0.024158583578209245
55302.70856389011,1368.625,1.7621328030240588,0.03733251430849,0.40473079419090485,0.013729472322414936
55302.71620266017,1368.625,1.921576892567462,0.03153206781425374,0.4420243444613487,0.01210894273383637
55302.72384143024,1368.625,2.000118355976042,0.034420351137017004,0.4772350419027693,0.013414608617099182
55302.7314802003,1368.625,2.2733980654993293,0.02933184848944203,0.4119208867609391,0.008122174250677112
55302.73911897036,1368.625,3.6832920004998297,0.04573546031489508,0.40735101391143247,0.0064806975250923365
55303.31193401144,1368.625,1.8694434385540055,0.038929030424449895,0.3860283904973086,0.012326035746841555
55303.319572637214,1368.625,2.4645173321451432,0.04037737113606338,0.4575779647680444,0.011252414700025313
55303.327211262986,1368.625,2.8449044641148036,0.03493537260248238,0.393010420634691,0.007215523497143596
55303.33484988876,1368.625,5.458076896627478,0.08482370484639853,0.3794268519015774,0.006423162338769001
55303.34248851453,1368.625,8.27591400074318,0.2698139038937406,0.38644662439524147,0.008290812141964915
55303.3501271403,1368.625,5.565974978438248,0.09023431712984373,0.38060551022147515,0.0070922114283661925
55303.35776576607,1368.625,3.589555831350337,0.062316442479098594,0.4251687899800571,0.011417412464091396
55303.36540439184,1368.625,3.131951856381905,0.046218847012588646,0.5961880656299419,0.01739258933792863
55303.373043017615,1368.625,2.1765372610883382,0.051202254290635706,0.40520722654100855,0.016215228493509603
55303.380681643386,1368.625,2.0896967640786603,0.02840508861242002,0.42960639070926476,0.010524647535804186
55303.38832026916,1368.625,2.195003495583259,0.03283375495765113,0.4660465807599103,0.012078534677183185
55303.39595889493,1368.625,1.5969348476334588,0.0608781531387165,0.4259981083748444,0.02498940903122282
55303.4035975207,1368.625,2.0664665502741952,0.03135583186374039,0.4281450504660391,0.010777646671616934
55303.44121883754,1368.625,2.921707142943702,0.04685393553072425,0.4095556640615967,0.01062896237562913
55303.44885732751,1368.625,3.2883292717858494,0.08113707528621494,0.37524352653040854,0.013122941213068371
55303.45649581748,1368.625,3.8182206605481115,0.0745467355650176,0.42294510729855406,0.011268899549064168
55303.46413430745,1368.625,3.0894324445836205,0.05363554369048921,0.40294925317378677,0.009485142083515329
55303.47177279742,1368.625,2.5762535134278393,0.05540064447848123,0.31774176082623745,0.008970422092465142
55303.479411287386,1368.625,2.423858245849877,0.0449724669608569,0.3703894876594684,0.009571288256098017
55303.48704977736,1368.625,0.8014203722836558,0.024906360388313016,0.5139436468444869,0.029431540420645576
55303.494688267325,1368.625,1.8197818751287622,0.06990416838822636,0.5429834236586644,0.03217597025105831
55303.50232675729,1368.625,1.2703572775663736,0.021622882719966388,0.34630783233068757,0.00946022344363171
55303.50996524726,1368.625,1.7978245853886965,0.03240036264598424,0.3318518580815139,0.009149192031910842
55303.51760373723,1368.625,1.923079343574356,0.05657939007829105,0.4016360814852419,0.018609247028663498
55303.5252422272,1368.625,2.9383848607744016,0.04867448431031792,0.39285183590261186,0.009003307769872192
55303.53288071717,1368.625,4.584069899717766,0.06768934835287031,0.29807370011103623,0.004349013275287349
55389.17097107702,1368.625,1.7754701669093231,0.041418342227657126,0.7709522786532297,0.03111008256580041
55389.178609482115,1368.625,1.3340862299540448,0.038489818210823104,0.5012961582892034,0.022690868683711056
55389.186247887206,1368.625,1.7745507829367555,0.024096966986050485,0.6143157310852492,0.014503398341925475
55389.1938862923,1368.625,2.146289664748728,0.024225491490528474,0.6503827457583874,0.01267197417856006
55389.2015246974,1368.625,2.2611945405241545,0.039554648894274985,0.6390350808285064,0.01803480661007239
55389.20916310249,1368.625,2.894978796949284,0.034410680097323273,0.8213245943786366,0.017641041934182783
55389.21680150758,1368.625,3.268285589397743,0.05963914294808725,0.8758770702285217,0.02315605828167321
55389.22443991267,1368.625,3.3761760890158663,0.04415230795663875,0.6430840954110522,0.011845989760965929
55389.232078317764,1368.625,2.8120147692945916,0.03956490232681269,0.48061928120446373,0.010003978999737501
55389.239716722856,1368.625,3.2064747856948963,0.04184469941460112,0.5833149838184672,0.010771171865760171
55389.24735512795,1368.625,2.397513104496435,0.041777978871707595,0.6817947079917865,0.01939402473078257
55389.25499353304,1368.625,1.9303964927978579,0.029521939957404653,0.5233733212974206,0.012965778544839135
55389.26263193814,1368.625,1.8247724859924919,0.03267415094329205,0.7261742517127202,0.02255228027776241
55390.22022011299,1368.75,3.5088703148455185,0.051085875600613284,0.4222431506546136,0.008263534892157344
55390.227858713304,1368.75,3.7413183594509825,0.06880995450093967,0.5934060540093326,0.015551287646095814
55390.23549731361,1368.75,3.1028409567634,0.051952686878665805,0.5226794616931625,0.01238266091193565
55390.243135913915,1368.75,2.4856832453179725,0.04907604854934466,0.5951632767572299,0.019225941759625116
55390.25077451423,1368.75,1.6389114208137594,0.03914963894044348,0.5308034199229336,0.021458313764517237
55390.258413114534,1368.75,1.5175709605616652,0.03197985025714123,0.5249475110857292,0.019018715147433342
55390.26605171485,1368.75,1.4434533403957783,0.0482653220403404,0.6930919610969621,0.036101256665946546
55390.27369031515,1368.75,1.441592118725987,0.041968847973685615,0.5273072032256138,0.025308423610613476
55390.28132891546,1368.75,1.0575161232608252,0.027184906378821944,0.6161374443877051,0.0276549662178766
55390.28896751577,1368.75,1.705535834243522,0.06087313396174339,0.7506335843890574,0.03881000027365797
55390.29660611608,1368.75,3.4848703567484325,0.06999102673016411,0.5462762201097606,0.013308758896467992
55390.30424471639,1368.75,5.719662495426538,0.09849945588945688,0.3818932706039811,0.0057739432971162
55390.311883316695,1368.75,8.748204392455214,0.2961061274720299,0.4367136963864357,0.008516138024028622
55390.32704983454,1368.875,3.2805477914197017,0.048141299970350195,0.44553174394741607,0.009468116647890414
55390.334688188705,1368.875,3.0587824284501015,0.04473497703822835,0.5598095690057946,0.013442852301648591
55390.34232654287,1368.875,2.810453339700489,0.09583431332486031,0.6793741592739775,0.029779180502763184
55390.34996489704,1368.875,2.62195878665214,0.0511184056626391,0.6702652827238742,0.02063495608052343
55390.35760325121,1368.875,1.9805964200789332,0.04125641071765914,0.5730234865983764,0.020646956513948996
55390.365241605374,1368.875,2.295123361494583,0.05894133552991423,0.6631667887392297,0.023927298721202805
55390.37287995954,1368.875,2.247183969083307,0.034390693195481874,0.6368807886579959,0.016437635525813083
55390.38051831371,1368.875,2.0339427384462145,0.0428782334918915,0.5808218082117714,0.019980113820082458
55390.388156667876,1368.875,2.867869991007227,0.05030416987710235,0.7199246303214906,0.020214971440328116
55390.39579502204,1368.875,2.83551287712522,0.07392475129343525,0.5488217201157716,0.02050184134000033
55390.40343337621,1368.875,2.8634764670366546,0.051880348117348575,0.5661865728474805,0.015146116986009954
55390.41107173038,1368.875,5.413913781152949,0.14335615455730163,0.925363690148661,0.030676036135288357
55390.41871008454,1368.875,4.185816275946018,0.07254948924590272,0.6688765369125717,0.015158391987084118
55474.185756485866,1368.625,1.4244368979242388,0.05437367732591277,0.4341682413012976,0.022461598286846893
55474.19339498302,1368.625,1.6661062495472077,0.04992191047620843,0.40754651715849655,0.01785949514374981
55474.20103348017,1368.625,2.3652835208636183,0.06905030492715539,0.44663984341138485,0.015825051699738225
55474.20867197732,1368.625,3.1071375748435694,0.07249304879320122,0.48349894893447126,0.015117907603376628
55474.21631047447,1368.625,3.2795295766057,0.09103207891862296,0.37295275195868244,0.012304639412569141
55474.22394897162,1368.625,3.778866083462616,0.09196135248040664,0.4616626009272758,0.013044255422344109
55474.23158746877,1368.625,2.966947149470544,0.06095844360942175,0.4205932091456185,0.010538614933193455
55474.239225965925,1368.625,2.8117330819432977,0.09376196827197827,0.4954606095510942,0.02140048162435982
55474.24686446308,1368.625,2.076683481275259,0.055612892243151656,0.4698230936356915,0.017991575181520773
55474.254502960226,1368.625,1.8912988530982158,0.03672402913303953,0.4586050811474859,0.014409956812176125
55474.26214145738,1368.625,1.417694047409391,0.03583273813021838,0.43602566497804274,0.019772016012679593
55474.26977995453,1368.625,1.6944084694186605,0.04718442333490843,0.4802171439097879,0.02269493125941117
55474.27741845168,1368.625,2.2920132252328194,0.0608409413850234,0.6438424920185982,0.02713919305885697
55578.510884203664,1364.81189,2.1275915209487404,0.04835871668632193,0.5597252917582459,0.015162148633611493
55578.5186596026,1364.81189,1.7106171736871398,0.021626690410254557,0.5639662011474863,0.008135985059776432
55578.52643500154,1364.81189,1.7266145067748369,0.019799500139280786,0.5093539611354114,0.0069193397811251525
55578.534210400474,1364.81189,1.7911415845474887,0.033226231891700084,0.5700300260461155,0.012026088877443657
55578.54198579941,1364.81189,2.063800050023217,0.030854875936025088,0.5498853887844766,0.009914537600380927
55578.549761198345,1364.81189,1.933657806216339,0.034124841499130566,0.5428589600300247,0.011522377957957465
55578.55753659728,1364.81189,2.285601952501668,0.05130545120640768,0.5359135541129131,0.01283764468800032
55578.56531199622,1364.81189,2.467160562732259,0.021803070883064324,0.5613435085732241,0.005849141022329867
55578.573087395154,1364.81189,2.870057034443991,0.08917722059172985,0.45955431671410646,0.014984641940017392
55578.58086279409,1364.81189,3.5893498349335777,0.04950032289657681,0.6158976090052536,0.008821398188328548
55578.588638193025,1364.81189,3.063236919546927,0.03817470030327534,0.5590260214067964,0.007971390673775528
55578.596413591964,1364.81189,3.301746168655487,0.04503166125406195,0.5166780825179227,0.007429061146648337
55578.6041889909,1364.81189,2.264116311922186,0.02832423593949351,0.4591305838796973,0.006306697788995363
